cabang_olahraga,tahun,bulan,jenis_kelamin,jenis_pertandingan,tingkat,medali,kategori
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
tenis,2020,2,,perorangan,kota,,olahraga prestasi
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putra,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
voli,2020,3,putri,beregu,kota,,olahraga masyarakat
bulu tangkis,2020,2,-,perorangan,kota,,olahraga masyarakat
gulat,2020,,putra,perorangan,provinsi,emas,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,emas,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,emas,olahraga prestasi
gulat,2020,,putri,perorangan,provinsi,emas,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,emas,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,emas,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perak,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perak,olahraga prestasi
gulat,2020,,putri,perorangan,provinsi,perak,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perak,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perak,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perak,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perak,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perunggu,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perunggu,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perunggu,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perunggu,olahraga prestasi
gulat,2020,,putra,perorangan,provinsi,perunggu,olahraga prestasi
gulat,2020,,putri,perorangan,provinsi,perunggu,olahraga prestasi
sepeda,2020,,putra,perorangan,provinsi,emas,olahraga prestasi
karate,2020,2,putra,perorangan,provinsi,emas,olahraga prestasi
karate,2020,2,putra,perorangan,provinsi,perunggu,olahraga prestasi
karate,2020,1,putri,perorangan,provinsi,emas,olahraga prestasi
karate,2020,1,putra,perorangan,provinsi,emas,olahraga prestasi
taekwondo,2020,,putra,perorangan,provinsi,emas,olahraga prestasi
senam,2021,5,,perorangan,kota,emas,olahraga masyarakat
senam,2021,5,,perorangan,kota,perak,olahraga masyarakat
senam,2021,5,,perorangan,kota,perunggu,olahraga masyarakat
senam,2021,5,,perorangan,kota,emas,olahraga masyarakat
senam,2021,5,,perorangan,kota,perunggu,olahraga masyarakat
dance sport,2021,5,putra,beregu,kota,emas,olahraga masyarakat
dance sport,2021,5,putri,beregu,kota,emas,olahraga masyarakat
dance sport,2021,5,putra,beregu,kota,perunggu,olahraga masyarakat
dance sport,2021,5,putri,beregu,kota,perunggu,olahraga masyarakat
dance sport,2021,5,putra,beregu,kota,emas,olahraga masyarakat
dance sport,2021,5,putri,beregu,kota,emas,olahraga masyarakat
dance sport,2021,5,putra,beregu,kota,perak,olahraga masyarakat
dance sport,2021,5,putri,beregu,kota,perak,olahraga masyarakat
dance sport,2021,5,putra,beregu,kota,perunggu,olahraga masyarakat
dance sport,2021,5,putri,beregu,kota,perunggu,olahraga masyarakat
bmx,2021,5,putra,perorangan,kota,emas,olahraga masyarakat
bmx,2021,5,putra,perorangan,kota,perunggu,olahraga masyarakat
bmx,2021,5,putra,perorangan,kota,emas,olahraga masyarakat
bmx,2021,5,putra,perorangan,kota,perak,olahraga masyarakat
bmx,2021,5,putra,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putra,perorangan,kota,emas,olahraga masyarakat
tenis meja,2021,5,putra,perorangan,kota,perak,olahraga masyarakat
tenis meja,2021,5,putra,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putra,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putri,perorangan,kota,emas,olahraga masyarakat
tenis meja,2021,5,putri,perorangan,kota,perak,olahraga masyarakat
tenis meja,2021,5,putri,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putri,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putra,perorangan,kota,emas,olahraga masyarakat
tenis meja,2021,5,putra,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putra,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putri,perorangan,kota,emas,olahraga masyarakat
tenis meja,2021,5,putri,perorangan,kota,perunggu,olahraga masyarakat
tenis meja,2021,5,putri,perorangan,kota,perunggu,olahraga masyarakat
catur,2021,5,putra,perorangan,kota,emas,olahraga masyarakat
catur,2021,5,putra,perorangan,kota,perak,olahraga masyarakat
catur,2021,5,putra,perorangan,kota,perunggu,olahraga masyarakat
catur,2021,5,putra,perorangan,kota,emas,olahraga masyarakat
catur,2021,5,putra,perorangan,kota,perak,olahraga masyarakat
catur,2021,5,putri,perorangan,kota,perunggu,olahraga masyarakat
aeromodelling,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
aeromodelling,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
angkat besi,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
bola tangan,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
bola tangan,2021,10,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2021,10,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2021,10,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2021,10,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2021,10,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2021,10,putri,beregu,nasional,emas,olahraga prestasi
bola tangan,2021,10,putri,beregu,nasional,emas,olahraga prestasi
catur,2021,10,putri,perorangan,nasional,emas,olahraga prestasi
catur,2021,10,putri,perorangan,nasional,emas,olahraga prestasi
catur,2021,10,putri,perorangan,nasional,perak,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perunggu,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perak,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perunggu,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perak,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perunggu,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perak,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perunggu,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perak,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perunggu,olahraga prestasi
cricket,2021,10,putri,beregu,nasional,perak,olahraga prestasi
dayung,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
dayung,2021,10,putra,beregu,nasional,perunggu,olahraga prestasi
gantole,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
hockey,2021,10,putra,beregu,nasional,perak,olahraga prestasi
hockey,2021,10,putri,beregu,nasional,emas,olahraga prestasi
hockey,2021,10,putri,beregu,nasional,emas,olahraga prestasi
hockey,2021,10,putri,beregu,nasional,emas,olahraga prestasi
karate,2021,10,putra,perorangan,nasional,perunggu,olahraga prestasi
panahan,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
panahan,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
panjat tebing,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
panjat tebing,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
panjat tebing,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
panjat tebing,2021,10,putra,perorangan,nasional,perak,olahraga prestasi
taekwondo,2021,10,putra,perorangan,nasional,perunggu,olahraga prestasi
taekwondo,2021,10,putra,perorangan,nasional,perunggu,olahraga prestasi
taekwondo,2021,10,putri,perorangan,nasional,perunggu,olahraga prestasi
,2021,11,putra,,nasional,emas,olahraga difabel
,2021,11,putra,,nasional,perak,olahraga difabel
,2021,11,putri,,nasional,emas,olahraga difabel
,2021,11,putri,,nasional,perak,olahraga difabel
,2021,11,putra,,nasional,perunggu,olahraga difabel
,2021,11,putra,,nasional,perak,olahraga difabel
,2021,11,putra,,nasional,perak,olahraga difabel
,2021,11,putra,,nasional,perak,olahraga difabel
,2021,11,putra,,nasional,perunggu,olahraga difabel
,2021,11,putra,,nasional,perak,olahraga difabel
,2021,11,putra,,nasional,perunggu,olahraga difabel
,2021,11,putra,,nasional,perunggu,olahraga difabel
,2021,11,putra,,nasional,emas,olahraga difabel
,2021,11,putra,,nasional,perak,olahraga difabel
atletik,2022,9,putra,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putra,perorangan,nasional,perunggu,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,emas,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perak,olahraga prestasi
atletik,2022,9,putri,perorangan,nasional,perunggu,olahraga prestasi
futsal,2022,9,putra,beregu,kota,emas,olahraga masyarakat
futsal,2022,9,putra,beregu,kota,perak,olahraga masyarakat
futsal,2022,9,putra,beregu,kota,perunggu,olahraga masyarakat
futsal,2022,9,putra,beregu,kota,perunggu,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,emas,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,perak,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,perunggu,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,perunggu,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,emas,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,perak,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,perunggu,olahraga masyarakat
mini soccer,2022,2,putra,beregu,kota,perunggu,olahraga masyarakat
bowling,2022,12,putra,perorangan,kota,emas,olahraga prestasi
bowling,2022,12,putra,perorangan,kota,perak,olahraga prestasi
bowling,2022,12,putra,perorangan,kota,perunggu,olahraga prestasi
